index,img_url,prod_url,price,5,4,3,2,1,SUM
5111,https://images.meesho.com/images/products/68885466/dvzj9_400.webp,https://www.meesho.com/adrika-pretty-kurtis/p/150gd6,₹303,3,1,0,0,1,5
5112,https://images.meesho.com/images/products/47041403/kqmjr_400.webp,https://www.meesho.com/alisha-pretty-kurtis/p/s09dn,₹539,84,19,19,17,31,170
5113,https://images.meesho.com/images/products/12540746/7dfe6_400.webp,https://www.meesho.com/myra-pretty-kurtis/p/7gsi2,₹583,3,1,0,0,0,4
5114,https://images.meesho.com/images/products/41652195/hdh9x_400.webp,https://www.meesho.com/chitrarekha-refined-kurtis/p/osr1f,₹614,13,4,3,5,3,28
5115,https://images.meesho.com/images/products/44872157/vipep_400.webp,https://www.meesho.com/aagam-refined-kurtis/p/qprkt,₹771,5,1,0,0,1,7
5116,https://images.meesho.com/images/products/75466477/c3p6p_400.webp,https://www.meesho.com/jivika-alluring-kurtis/p/18xib1,₹494,7,1,0,0,2,10
5117,https://images.meesho.com/images/products/43769792/0nkrv_400.webp,https://www.meesho.com/adrika-voguish-kurtis/p/q24zk,"₹1,131",10,2,0,1,0,13
5118,https://images.meesho.com/images/products/47672364/musza_400.webp,https://www.meesho.com/charvi-petite-kurtis/p/sds8c,₹352,17,4,5,2,5,33
5119,https://images.meesho.com/images/products/183049314/8jwry_400.webp,https://www.meesho.com/adrika-ensemble-kurtis/p/30zdr6,₹601,3,0,1,0,0,4
5120,https://images.meesho.com/images/products/181429754/buqzc_400.webp,https://www.meesho.com/aagam-pretty-kurtis/p/300o3e,₹366,0,0,0,0,0,0
521,https://images.meesho.com/images/products/181429754/buqzc_400.webp,https://www.meesho.com/aagam-pretty-kurtis/p/300o3e,₹366,0,0,0,0,0,0
522,https://images.meesho.com/images/products/194699333/vltr3_400.webp,https://www.meesho.com/adrika-refined-kurtis/p/37x2yt,₹550,0,0,0,0,0,0
523,https://images.meesho.com/images/products/193147063/yojlp_400.webp,https://www.meesho.com/trendy-petite-kurtis/p/36zt87,₹485,0,0,0,0,0,0
524,https://images.meesho.com/images/products/146140530/tgs08_400.webp,https://www.meesho.com/jivika-superior-kurtis/p/2f0ar6,₹473,0,0,0,0,0,0
525,https://images.meesho.com/images/products/150864401/mlz4t_400.webp,https://www.meesho.com/trendy-ensemble-kurtis/p/2htjpt,₹292,14,3,3,1,1,22
526,https://images.meesho.com/images/products/167357166/btrbu_400.webp,https://www.meesho.com/myra-graceful-kurtis/p/2rn1m6,₹454,0,0,0,0,0,0
527,https://images.meesho.com/images/products/160633512/atshl_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/2nmxm0,₹909,0,0,0,0,0,0
528,https://images.meesho.com/images/products/186814781/b9exo_400.webp,https://www.meesho.com/kashvi-refined-kurtis/p/33837h,₹685,0,0,0,0,0,0
529,https://images.meesho.com/images/products/182078196/ubjyl_400.webp,https://www.meesho.com/banita-superior-kurtis/p/30ekfo,₹404,4,4,0,1,0,9
5210,https://images.meesho.com/images/products/196682523/5n0xn_400.webp,https://www.meesho.com/banita-alluring-kurtis/p/393l7f,₹565,3,1,1,0,0,5
5211,https://images.meesho.com/images/products/159258089/muh7g_400.webp,https://www.meesho.com/charvi-sensational-kurtis/p/2mtgbt,₹484,6,2,2,2,0,12
5212,https://images.meesho.com/images/products/156953599/0fejt_400.webp,https://www.meesho.com/trendy-petite-kurtis/p/2lg267,₹354,0,0,0,0,0,0
5213,https://images.meesho.com/images/products/143650955/vfdpt_400.webp,https://www.meesho.com/jivika-alluring-kurtis/p/2dixsb,₹845,5,2,0,1,1,9
5214,https://images.meesho.com/images/products/140072228/u6fsa_400.webp,https://www.meesho.com/trendy-fashionable-kurtis/p/2be8f8,₹577,3,0,0,0,1,4
5215,https://images.meesho.com/images/products/170832785/nr0kd_400.webp,https://www.meesho.com/chitrarekha-petite-kurtis/p/2tpjf5,₹701,15,3,3,1,2,24
5216,https://images.meesho.com/images/products/192452140/hrmi5_400.webp,https://www.meesho.com/adrika-pretty-kurtis/p/36kx0s,₹308,0,0,0,0,0,0
5217,https://images.meesho.com/images/products/120813379/ykkkb_400.webp,https://www.meesho.com/abhisarika-alluring-kurtis/p/1zxg77,₹937,4,0,1,0,1,6
5218,https://images.meesho.com/images/products/159973268/lu2kr_400.webp,https://www.meesho.com/abhisarika-fabulous-kurtis/p/2n8s5w,₹566,2,0,2,0,0,4
5219,https://images.meesho.com/images/products/125644061/x7wnx_400.webp,https://www.meesho.com/trendy-attractive-kurtis/p/22szkt,₹464,3,1,0,0,0,4
5220,https://images.meesho.com/images/products/167536374/sfd5k_400.webp,https://www.meesho.com/abhisarika-superior-kurtis/p/2rqvw6,₹765,0,0,0,0,0,0
541,https://images.meesho.com/images/products/130247036/isjcv_400.webp,https://www.meesho.com/festive-special-aagyeyi-superior-kurtis/p/25jn98,₹343,37,22,6,2,11,78
542,https://images.meesho.com/images/products/62267974/78rd1_400.webp,https://www.meesho.com/trendy-sensational-kurtis/p/112m9y,₹532,14,13,7,2,2,38
543,https://images.meesho.com/images/products/73422774/ds6lk_400.webp,https://www.meesho.com/aakarsha-voguish-kurtis/p/17ppdi,₹536,6,3,1,0,2,12
544,https://images.meesho.com/images/products/170634928/zsqbd_400.webp,https://www.meesho.com/chitrarekha-sensational-kurtis/p/2tlar4,₹686,22,6,8,3,4,43
545,https://images.meesho.com/images/products/133520315/xrx9v_400.webp,https://www.meesho.com/festive-special-chitrarekha-alluring-kurtis/p/27hsxn,₹480,29,8,6,5,6,54
546,https://images.meesho.com/images/products/129532076/zlt7r_400.webp,https://www.meesho.com/aagyeyi-pretty-kurtis/p/254bl8,₹464,0,0,0,0,0,0
547,https://images.meesho.com/images/products/63014501/vxcss_400.webp,https://www.meesho.com/banita-graceful-kurtis/p/11imat,₹378,60,23,18,11,35,147
548,https://images.meesho.com/images/products/105770674/nlbvp_400.webp,https://www.meesho.com/aagam-refined-kurtis/p/1qz16a,₹499,281,114,65,33,82,575
549,https://images.meesho.com/images/products/171409940/zlni1_400.webp,https://www.meesho.com/charvi-alluring-kurtis/p/2u1wr8,₹538,5,0,1,1,1,8
5410,https://images.meesho.com/images/products/167841178/hprsh_400.webp,https://www.meesho.com/aakarsha-refined-kurtis/p/2rxf2y,₹611,14,6,5,2,3,30
5411,https://images.meesho.com/images/products/4407517/2_400.webp,https://www.meesho.com/ria-refined-kurtis-vol-5/p/2mgv1,₹414,20,4,8,5,3,40
5412,https://images.meesho.com/images/products/18628944/8b295_400.webp,https://www.meesho.com/aakarsha-pretty-kurtis/p/b3a6o,₹344,53,19,16,7,22,117
5413,https://images.meesho.com/images/products/40178099/5icue_400.webp,https://www.meesho.com/aakarsha-petite-kurtis/p/nx5mb,₹350,213,78,52,39,49,431
5414,https://images.meesho.com/images/products/73678184/yvqby_400.webp,https://www.meesho.com/jivika-petite-kurtis/p/17v6g8,₹515,39,15,12,7,10,83
5415,https://images.meesho.com/images/products/58295065/nfy6g_400.webp,https://www.meesho.com/aakarsha-sensational-kurtis/p/ypgrd,₹437,27,9,5,2,10,53
5416,https://images.meesho.com/images/products/26743393/199f0_400.webp,https://www.meesho.com/jivika-fashionable-kurtis/p/fx7c1,₹259,530,183,137,83,130,1063
5417,https://images.meesho.com/images/products/159694089/lbj7v_400.webp,https://www.meesho.com/adrika-refined-kurtis/p/2n2sqx,"₹1,000",5,3,1,0,2,11
5418,https://images.meesho.com/images/products/52317023/qxptr_400.webp,https://www.meesho.com/myra-alluring-kurtis/p/v5c2n,₹549,64,36,18,6,18,142
5419,https://images.meesho.com/images/products/14238783/2e5fc_400.webp,https://www.meesho.com/women-georgette-straight-chikankari-yellow-kurti/p/8h6pr,₹587,316,122,70,55,86,649
5420,https://images.meesho.com/images/products/130788326/u9phl_400.webp,https://www.meesho.com/aagyeyi-pretty-kurtis/p/25v8x2,₹464,19,6,4,2,5,36
561,https://images.meesho.com/images/products/125625963/j7qrz_400.webp,https://www.meesho.com/abhisarika-voguish-kurtis/p/22slm3,₹213,9,2,4,1,3,19
562,https://images.meesho.com/images/products/112258848/xpduz_400.webp,https://www.meesho.com/alisha-fashionable-kurtis/p/1uu3hc,₹582,133,53,40,26,47,299
563,https://images.meesho.com/images/products/181924911/q2cif_400.webp,https://www.meesho.com/trendy-pretty-kurtis/p/30ba5r,₹521,0,0,0,0,0,0
564,https://images.meesho.com/images/products/142740320/yepok_400.webp,https://www.meesho.com/aagyeyi-voguish-kurtis/p/2czf4w,₹296,0,0,0,0,0,0
565,https://images.meesho.com/images/products/182070434/vs7eg_400.webp,https://www.meesho.com/abhisarika-refined-kurtis/p/30eeg2,₹540,0,0,0,0,0,0
566,https://images.meesho.com/images/products/12541442/abgdf_400.webp,https://www.meesho.com/trendy-petite-kurtis/p/7gt1e,₹581,113,68,34,18,23,256
567,https://images.meesho.com/images/products/113816396/kgnre_400.webp,https://www.meesho.com/adrika-voguish-kurtis/p/1vrhak,₹589,52,21,12,11,20,116
568,https://images.meesho.com/images/products/29135286/f1c53_400.webp,https://www.meesho.com/jivika-sensational-kurtis/p/hcgxi,₹585,38,10,7,6,12,73
569,https://images.meesho.com/images/products/68505033/bjp4w_400.webp,https://www.meesho.com/kashvi-refined-kurtis/p/14satl,₹526,117,49,29,19,46,260
5610,https://images.meesho.com/images/products/141522103/wb87h_400.webp,https://www.meesho.com/aakarsha-superior-kurtis/p/2c9b5j,₹353,21,9,6,4,8,48
5611,https://images.meesho.com/images/products/118705339/p3a2y_400.webp,https://www.meesho.com/banita-graceful-kurtis/p/1yo9mj,₹543,35,15,13,6,13,82
5612,https://images.meesho.com/images/products/116512948/v3jng_400.webp,https://www.meesho.com/chitrarekha-refined-kurtis/p/1xd9ys,₹486,6,1,5,0,2,14
5613,https://images.meesho.com/images/products/16268495/66681_400.webp,https://www.meesho.com/myra-voguish-kurtis/p/9ooun,₹935,41,11,8,3,22,85
5614,https://images.meesho.com/images/products/78494764/xsyv8_400.webp,https://www.meesho.com/kashvi-drishya-kurtis/p/1aqey4,₹343,197,98,69,37,73,474
5615,https://images.meesho.com/images/products/64160698/mwfcp_400.webp,https://www.meesho.com/aagyeyi-pretty-kurtis/p/1276pm,₹309,0,0,0,0,0,0
5616,https://images.meesho.com/images/products/42232978/nixgz_400.webp,https://www.meesho.com/jivika-fashionable-kurtis/p/p576a,₹701,19,7,8,1,4,39
5617,https://images.meesho.com/images/products/49149913/58uo3_400.webp,https://www.meesho.com/chitrarekha-superior-kurtis/p/t9gbd,₹413,0,0,0,0,0,0
5618,https://images.meesho.com/images/products/72898390/adrm8_400.webp,https://www.meesho.com/aagam-attractive-kurtis/p/17egra,₹532,0,0,0,0,0,0
5619,https://images.meesho.com/images/products/16025399/dc7b1_400.webp,https://www.meesho.com/trendy-alluring-kurtis/p/9jh9z,₹629,14,3,0,2,8,27
5620,https://images.meesho.com/images/products/70715554/9xr1s_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/163ogy,₹437,0,0,0,0,0,0
571,https://images.meesho.com/images/products/55430349/rwjls_400.webp,https://www.meesho.com/kashvi-superior-kurtis/p/x02bx,₹513,0,0,0,0,0,0
572,https://images.meesho.com/images/products/6464586/77b2f_400.webp,https://www.meesho.com/women-cotton-aline-chikankari-yellow-kurti/p/3uk3u,₹527,2,0,1,0,3,6
573,https://images.meesho.com/images/products/53559797/ot7hs_400.webp,https://www.meesho.com/aishani-sensational-kurtis/p/vvz05,₹267,0,0,0,0,0,0
574,https://images.meesho.com/images/products/41743486/iywop_400.webp,https://www.meesho.com/aagyeyi-fabulous-kurtis/p/oupha,₹425,0,0,0,0,0,0
575,https://images.meesho.com/images/products/13942541/38ebb_400.webp,https://www.meesho.com/kashvi-attractive-kurtis/p/8au4t,₹665,0,0,0,0,0,0
576,https://images.meesho.com/images/products/31121224/a0b9a_400.webp,https://www.meesho.com/abhisarika-voguish-kurtis/p/ij1ag,₹576,0,0,0,0,0,0
577,https://images.meesho.com/images/products/65791660/es5qw_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/136564,₹532,0,0,0,0,0,0
578,https://images.meesho.com/images/products/69614789/nnf0w_400.webp,https://www.meesho.com/abhisarika-attractive-kurtis/p/15g345,₹536,0,0,0,0,0,0
579,https://images.meesho.com/images/products/183039071/rpnqq_400.webp,https://www.meesho.com/aagam-voguish-kurtis/p/30z5un,₹442,0,0,0,0,0,0
5710,https://images.meesho.com/images/products/195480081/eth10_400.webp,https://www.meesho.com/abhisarika-fashionable-kurtis/p/38dte9,₹413,0,0,0,0,0,0
5711,https://images.meesho.com/images/products/181949609/xaats_400.webp,https://www.meesho.com/chitrarekha-superior-kurtis/p/30bt7t,₹641,0,0,0,0,0,0
5712,https://images.meesho.com/images/products/190449853/wkvba_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/35e01p,₹591,0,0,0,0,0,0
5713,https://images.meesho.com/images/products/190380376/6wlft_400.webp,https://www.meesho.com/alisha-sensational-kurtis/p/35cifs,₹551,0,0,0,0,0,0
5714,https://images.meesho.com/images/products/159872730/5rboy_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/2n6ml6,₹516,0,0,0,0,0,0
5715,https://images.meesho.com/images/products/165774087/tyyvv_400.webp,https://www.meesho.com/adrika-attractive-kurtis/p/2qp43r,₹435,0,0,0,0,0,0
5716,https://images.meesho.com/images/products/174495649/114g0_400.webp,https://www.meesho.com/trendy-voguish-kurtis/p/2vw1pd,₹765,0,0,0,0,0,0
5717,https://images.meesho.com/images/products/171271830/pooku_400.webp,https://www.meesho.com/charvi-graceful-kurtis/p/2tyy6u,₹492,0,0,0,0,0,0
5718,https://images.meesho.com/images/products/177005095/icqcx_400.webp,https://www.meesho.com/aakarsha-fabulous-kurtis/p/2xdu07,₹596,0,0,0,0,0,0
5719,https://images.meesho.com/images/products/180966000/niclz_400.webp,https://www.meesho.com/jivika-graceful-kurtis/p/2zqq9c,₹340,0,0,0,0,0,0
5720,https://images.meesho.com/images/products/189300051/vhrmy_400.webp,https://www.meesho.com/aagyeyi-attractive-kurtis/p/34pcur,₹464,0,0,0,0,0,0
581,https://images.meesho.com/images/products/182710781/msjqn_400.webp,https://www.meesho.com/chitrarekha-voguish-kurtis/p/30s4jh,₹506,0,0,0,0,0,0
582,https://images.meesho.com/images/products/195841895/t6i4h_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/38lkkn,₹555,0,0,0,0,0,0
583,https://images.meesho.com/images/products/177308480/hftyn_400.webp,https://www.meesho.com/jivika-graceful-kurtis/p/2xkc3k,₹586,0,0,0,0,0,0
584,https://images.meesho.com/images/products/164495946/sy08d_400.webp,https://www.meesho.com/aakarsha-alluring-kurtis/p/2pxpvu,₹362,0,0,0,0,0,0
585,https://images.meesho.com/images/products/153715436/ejbra_400.webp,https://www.meesho.com/abhisarika-refined-kurtis/p/2jinl8,₹535,0,0,0,0,0,0
586,https://images.meesho.com/images/products/158158530/8moba_400.webp,https://www.meesho.com/kashvi-ensemble-kurtis/p/2m5vwi,₹551,0,0,0,0,0,0
587,https://images.meesho.com/images/products/170539083/yow5t_400.webp,https://www.meesho.com/aakarsha-petite-kurtis/p/2tj8sr,₹347,0,0,0,0,0,0
588,https://images.meesho.com/images/products/166813704/ipxlo_400.webp,https://www.meesho.com/adrika-ensemble-kurtis/p/2rbea0,₹321,0,0,0,0,0,0
589,https://images.meesho.com/images/products/161406099/piuko_400.webp,https://www.meesho.com/charvi-refined-kurtis/p/2o3hqr,₹537,0,0,0,0,0,0
5810,https://images.meesho.com/images/products/176191039/rfzk1_400.webp,https://www.meesho.com/adrika-graceful-kurtis/p/2wwdvj,₹644,0,0,0,0,0,0
5811,https://images.meesho.com/images/products/121815626/a4bvs_400.webp,https://www.meesho.com/aishani-ensemble-kurtis/p/20ixje,₹247,0,0,0,0,0,0
5812,https://images.meesho.com/images/products/174283228/dvflt_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/2vrhss,₹306,0,0,0,0,0,0
5813,https://images.meesho.com/images/products/172020357/dbz5y_400.webp,https://www.meesho.com/abhisarika-petite-kurtis/p/2uezr9,₹464,0,0,0,0,0,0
5814,https://images.meesho.com/images/products/164314200/haoxt_400.webp,https://www.meesho.com/abhisarika-graceful-kurtis/p/2pttnc,₹464,0,0,0,0,0,0
5815,https://images.meesho.com/images/products/190579392/pnlgy_400.webp,https://www.meesho.com/chitrarekha-sensational-kurtis/p/35gs00,₹416,0,0,0,0,0,0
5816,https://images.meesho.com/images/products/191104038/dfitg_400.webp,https://www.meesho.com/abhisarika-pretty-kurtis/p/35s0ti,₹250,0,0,0,0,0,0
5817,https://images.meesho.com/images/products/155563719/xewlm_400.webp,https://www.meesho.com/jivika-fabulous-kurtis/p/2km9qf,₹666,0,0,0,0,0,0
5818,https://images.meesho.com/images/products/125658207/6v4ux_400.webp,https://www.meesho.com/myra-refined-kurtis/p/22tahr,₹442,0,0,0,0,0,0
5819,https://images.meesho.com/images/products/144971914/dytxv_400.webp,https://www.meesho.com/kashvi-superior-kurtis/p/2eb91m,₹515,0,0,0,0,0,0
5820,https://images.meesho.com/images/products/153475319/u4cna_400.webp,https://www.meesho.com/charvi-fabulous-kurtis/p/2jdibb,₹543,0,0,0,0,0,0
591,https://images.meesho.com/images/products/172785296/6jepq_400.webp,https://www.meesho.com/abhisarika-refined-kurtis/p/2uvdzk,₹482,0,0,0,0,0,0
592,https://images.meesho.com/images/products/165268121/nklov_400.webp,https://www.meesho.com/chitrarekha-superior-kurtis/p/2qe9p5,₹520,0,0,0,0,0,0
593,https://images.meesho.com/images/products/148035409/hvywe_400.webp,https://www.meesho.com/banita-alluring-kurtis/p/2g4wup,₹515,0,0,0,0,0,0
594,https://images.meesho.com/images/products/170135206/spp4w_400.webp,https://www.meesho.com/jivika-pretty-kurtis/p/2tal5y,₹614,0,0,0,0,0,0
595,https://images.meesho.com/images/products/169477048/9udpo_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/2swhbs,₹541,0,0,0,0,0,0
596,https://images.meesho.com/images/products/146210656/3x5ju_400.webp,https://www.meesho.com/aakarsha-fabulous-kurtis/p/2f1sv4,₹540,0,0,0,0,0,0
597,https://images.meesho.com/images/products/154478455/j9j3v_400.webp,https://www.meesho.com/kashvi-superior-kurtis/p/2jz0c7,₹569,0,0,0,0,0,0
598,https://images.meesho.com/images/products/189969983/dvsjq_400.webp,https://www.meesho.com/aagyeyi-sensational-kurtis/p/353prz,₹444,0,0,0,0,0,0
599,https://images.meesho.com/images/products/151127971/zm7yd_400.webp,https://www.meesho.com/aagyeyi-alluring-kurtis/p/2hz737,₹383,0,0,0,0,0,0
5910,https://images.meesho.com/images/products/187407140/cq0cu_400.webp,https://www.meesho.com/adrika-fashionable-kurtis/p/33ks9w,₹292,0,0,0,0,0,0
5911,https://images.meesho.com/images/products/172377857/gae2a_400.webp,https://www.meesho.com/myra-sensational-kurtis/p/2umnlt,₹591,0,0,0,0,0,0
5912,https://images.meesho.com/images/products/130499287/2dzht_400.webp,https://www.meesho.com/aishani-alluring-kurtis/p/25p1w7,₹471,0,0,0,0,0,0
5913,https://images.meesho.com/images/products/180108414/svfzd_400.webp,https://www.meesho.com/trendy-voguish-kurtis/p/2z8cji,₹715,0,0,0,0,0,0
5914,https://images.meesho.com/images/products/181010915/gh2ea_400.webp,https://www.meesho.com/aishani-voguish-kurtis/p/2zrowz,₹409,0,0,0,0,0,0
5915,https://images.meesho.com/images/products/126937630/vpi0q_400.webp,https://www.meesho.com/aishani-sensational-kurtis/p/23kppa,₹170,32,12,15,2,14,75
5916,https://images.meesho.com/images/products/144646005/nsoa1_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/2e49kl,₹918,9,2,5,0,4,20
5917,https://images.meesho.com/images/products/146215375/ktmw5_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/2f1wi7,₹476,0,0,0,0,0,0
5918,https://images.meesho.com/images/products/8501624/23c94_400.webp,https://www.meesho.com/women-rayon-aline-chikankari-yellow-kurti/p/527w8,₹414,1374,599,402,233,351,2959
5919,https://images.meesho.com/images/products/43808201/uriye_400.webp,https://www.meesho.com/abhisarika-sensational-kurtis/p/q2ymh,₹786,34,6,6,3,10,59
5920,https://images.meesho.com/images/products/54980768/y0pu4_400.webp,https://www.meesho.com/festive-special-adrika-refined-kurtis/p/wqffk,₹327,99,41,41,20,41,242
601,https://images.meesho.com/images/products/141209375/uqosk_400.webp,https://www.meesho.com/abhisarika-fabulous-kurtis/p/2c2lun,₹756,49,12,10,5,12,88
602,https://images.meesho.com/images/products/51475376/sgd7a_400.webp,https://www.meesho.com/jivika-superior-kurtis/p/unank,₹746,8,2,1,1,2,14
603,https://images.meesho.com/images/products/42026018/3ffgb_400.webp,https://www.meesho.com/aakarsha-ensemble-kurtis/p/p0rhe,₹429,5,1,3,0,3,12
604,https://images.meesho.com/images/products/77767717/2taqu_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/1aatyd,₹379,26,10,12,5,8,61
605,https://images.meesho.com/images/products/150105082/ygxmr_400.webp,https://www.meesho.com/banita-superior-kurtis/p/2hd9tm,₹321,3,0,3,0,1,7
606,https://images.meesho.com/images/products/141652036/imxhv_400.webp,https://www.meesho.com/myra-petite-kurtis/p/2cc3es,₹601,2,3,0,1,1,7
607,https://images.meesho.com/images/products/112563581/4znq5_400.webp,https://www.meesho.com/alisha-sensational-kurtis/p/1v0mm5,₹362,6,4,2,1,3,16
608,https://images.meesho.com/images/products/80935356/qcvg7_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/1c6q4c,₹507,37,11,16,4,16,84
609,https://images.meesho.com/images/products/13997897/2191c_400.webp,https://www.meesho.com/kashvi-refined-kurtis/p/8c0uh,₹467,583,222,134,75,192,1206
6010,https://images.meesho.com/images/products/194698357/ubzwu_400.webp,https://www.meesho.com/chitrarekha-voguish-kurtis/p/37x27p,₹956,2,1,0,0,2,5
6011,https://images.meesho.com/images/products/87242985/4dtgg_400.webp,https://www.meesho.com/aagam-drishya-kurtis/p/1fxx49,₹526,31,9,3,8,14,65
6012,https://images.meesho.com/images/products/73421727/rohep_400.webp,https://www.meesho.com/trendy-fabulous-kurtis/p/17pokf,₹299,49,23,19,8,21,120
6013,https://images.meesho.com/images/products/159898544/qt2a9_400.webp,https://www.meesho.com/jivika-voguish-kurtis/p/2n76i8,₹507,7,2,4,1,3,17
6014,https://images.meesho.com/images/products/48076357/wlhkk_400.webp,https://www.meesho.com/trendy-superior-kurtis/p/smfyd,₹531,0,0,0,0,0,0
6015,https://images.meesho.com/images/products/54139736/opiec_400.webp,https://www.meesho.com/myra-fabulous-kurtis/p/w8ehk,₹344,0,0,0,0,0,0
6016,https://images.meesho.com/images/products/64544417/akf5w_400.webp,https://www.meesho.com/aagam-fashionable-kurtis/p/12fesh,₹479,0,0,0,0,0,0
6017,https://images.meesho.com/images/products/62310868/cxzk9_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/113jdg,₹368,5,1,1,1,1,9
6018,https://images.meesho.com/images/products/52045252/efqbs_400.webp,https://www.meesho.com/aagyeyi-fashionable-kurtis/p/uzidg,₹533,1,3,0,1,0,5
6019,https://images.meesho.com/images/products/121018296/qozhb_400.webp,https://www.meesho.com/abhisarika-graceful-kurtis/p/201ubc,₹565,2,2,5,1,0,10
6020,https://images.meesho.com/images/products/149696210/902ja_400.webp,https://www.meesho.com/chitrarekha-pretty-kurtis/p/2h4ic2,₹464,0,0,0,0,0,0
